student_id,gender,race,residence,income,school_type,hooks,major,sat,ec_awards,essay_lor_interview,target_college,accepted
964,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1440,6.5,6.5,CORNELL,0
964,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1440,6.5,6.5,San Jose State University,0
964,M,ASIAN,CA,Low,PUBLIC,NONE,CS,1440,6.5,6.5,HARVEY MUDD,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,HARVARD,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,YALE,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,STANFORD,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,NORTHWESTERN,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,COLUMBIA,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,CORNELL,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,DUKE,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,JOHNS HOPKINS,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,RICE,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,VANDERBILT,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,UPENN,0
965,M,ARAB,FL,Low,PUBLIC,NONE,ENG,1520,6.5,3.5,WASHU,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,YALE,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,NORTHWESTERN,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,COLUMBIA,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,CORNELL,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,PRINCETON,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,MIT,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,CALTECH,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,CMU,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,UPENN,0
967,M,ASIAN,MI,High,PUBLIC,NONE,CS,1550,4.5,4.6,NORTHEASTERN,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UCLA,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,YALE,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,STANFORD,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,NORTHWESTERN,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,CORNELL,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,BERKELEY,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,DUKE,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,PRINCETON,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,GEORGIA TECH,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,CMU,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UPENN,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UMICH,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UCD,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UIUC,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UT-AUSTIN,0
968,M,ASIAN,CA,High,PUBLIC,NONE,CS,1540,8.5,7.5,UCI,0
970,F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,YALE,0
970,F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,BROWN,0
970,F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,NORTHWESTERN,0
970,F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,DUKE,0
970,F,ASIAN,CO,High,PUBLIC,NONE,BIO,1410,6.5,2.5,UVA,0
971,F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,YALE,0
971,F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,COLUMBIA,0
971,F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,CORNELL,0
971,F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,UPENN,0
971,F,ASIAN,NY,Low,PUBLIC,NONE,PSYCH,1520,3.5,2.5,NORTHEASTERN,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,HARVARD,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,YALE,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,STANFORD,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,NORTHWESTERN,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,COLUMBIA,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,CORNELL,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,DUKE,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,PRINCETON,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,JOHNS HOPKINS,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,DARTMOUTH,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,CMU,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,VANDERBILT,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,NYU,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,UPENN,0
972,M,WHITE,TX,High,PUBLIC,NONE,CS,1440,8.5,5.6,NORTHEASTERN,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,UCLA,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,HARVARD,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,YALE,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,BROWN,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,STANFORD,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,NORTHWESTERN,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,COLUMBIA,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,BERKELEY,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,DUKE,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,PRINCETON,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,MIT,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,VANDERBILT,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,UPENN,0
978,M,ASIAN,NY,Low,PUBLIC,NONE,CS,1580,8.5,6.8,USC,0
979,M,ASIAN,IN,Low,PUBLIC,NONE,CS,1560,7.5,6.2,HARVARD,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,HARVARD,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,BROWN,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,STANFORD,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,BERKELEY,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,MIT,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,USC,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,UIUC,0
980,M,ASIAN,CA,Low,PUBLIC,FIRST-GEN,CS,1560,7.5,1.5,UT-AUSTIN,0
982,F,WHITE,PA,Low,PRIVATE,URM,ENG,1510,4.5,1.5,CORNELL,0
982,F,WHITE,PA,Low,PRIVATE,URM,ENG,1510,4.5,1.5,PRINCETON,0
982,F,WHITE,PA,Low,PRIVATE,URM,ENG,1510,4.5,1.5,MIT,0
982,F,WHITE,PA,Low,PRIVATE,URM,ENG,1510,4.5,1.5,CMU,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,UCLA,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,YALE,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,BROWN,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,BERKELEY,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,DUKE,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,UCSD,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,JOHNS HOPKINS,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,UMICH,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,USC,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,UT-AUSTIN,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,NORTHEASTERN,0
983,M,BLACK,CO,High,PUBLIC,FIRST-GEN,BIO,1360,5,9.2,UW MADISON,0
985,M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,STANFORD,0
985,M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,BERKELEY,0
985,M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,CALTECH,0
985,M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,TUFTS,0
985,M,ASIAN,CA,High,PUBLIC,NONE,CS,1490,7.5,7.8,HARVEY MUDD,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,UCLA,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,HARVARD,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,STANFORD,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,NORTHWESTERN,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,MIT,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,DARTMOUTH,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,VANDERBILT,0
988,M,WHITE,MI,Low,PUBLIC,NONE,CS,1510,7.5,7.3,UPENN,0
989,F,WHITE,OH,Low,PUBLIC,NONE,ENG,1420,5.5,6.5,NORTHWESTERN,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,UCLA,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,HARVARD,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,YALE,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,STANFORD,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,PRINCETON,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,JOHNS HOPKINS,0
991,F,ASIAN,CA,Middle,PUBLIC,NONE,BIO,1560,5.5,2.5,DARTMOUTH,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UCLA,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,STANFORD,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,BERKELEY,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UCSD,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,GEORGIA TECH,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,JOHNS HOPKINS,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,CMU,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,RICE,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UPENN,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,EMORY,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,USC,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UIUC,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UW MADISON,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UCHICAGO,0
992,M,ASIAN,OR,High,PUBLIC,NONE,CS,1450,8.5,6.5,UCI,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,YALE,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,BROWN,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,STANFORD,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,NORTHWESTERN,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,COLUMBIA,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,PRINCETON,0
993,M,ASIAN,CO,High,PRIVATE,NONE,PSYCH,1520,5,7.5,UPENN,0
995,OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,BROWN,0
995,OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,DARTMOUTH,0
995,OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,NORTHEASTERN,0
995,OTHER,WHITE,CA,Low,PUBLIC,FIRST-GEN,BIO,1430,3.5,3.7,TUFTS,0
996,T,ASIAN,OR,Low,PRIVATE,NONE,CS,1580,3.5,6.5,BROWN,0
996,T,ASIAN,OR,Low,PRIVATE,NONE,CS,1580,3.5,6.5,BERKELEY,0
996,T,ASIAN,OR,Low,PRIVATE,NONE,CS,1580,3.5,6.5,SWARTHMORE,0
997,M,WHITE,NY,High,PUBLIC,NONE,HISTORY,1440,6.5,4.5,NORTHWESTERN,0
998,M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,UCLA,0
998,M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,BERKELEY,0
998,M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,GEORGIA TECH,0
998,M,ASIAN,IN,Low,INTERNATIONAL,NONE,CS,1550,6.5,7.3,WASHU,0
999,F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1530,6.5,6.5,STANFORD,0
999,F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1530,6.5,6.5,BERKELEY,0
999,F,ASIAN,CA,Low,PUBLIC,NONE,ENG,1530,6.5,6.5,HARVEY MUDD,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,YALE,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,STANFORD,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,CORNELL,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,BERKELEY,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,DUKE,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,PRINCETON,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,MIT,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,RICE,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,USC,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,UT-AUSTIN,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,NORTHEASTERN,0
1000,M,WHITE,IN,Low,PRIVATE,NONE,CS,1580,8.5,8.7,UVA,0
1001,F,BLACK,GA,Low,PUBLIC,NONE,BIO,1550,5.5,7.8,YALE,0
1001,F,BLACK,GA,Low,PUBLIC,NONE,BIO,1550,5.5,7.8,DARTMOUTH,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,UCLA,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,STANFORD,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,COLUMBIA,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,CORNELL,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,BERKELEY,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,UCSD,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,MIT,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,JOHNS HOPKINS,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,UPENN,0
1002,F,ASIAN,CA,High,PUBLIC,NONE,ENG,1570,5.5,2.5,TUFTS,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,UCLA,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,BROWN,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,STANFORD,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,COLUMBIA,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,BERKELEY,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,MIT,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,DARTMOUTH,0
1004,M,ASIAN,CA,High,PRIVATE,NONE,BUSINESS,1590,7.5,7.5,UPENN,0
1005,NB,WHITE,NY,Middle,PUBLIC,LGBT,CS,1530,5,4.5,HARVARD,0
1005,NB,WHITE,NY,Middle,PUBLIC,LGBT,CS,1530,5,4.5,BROWN,0
1005,NB,WHITE,NY,Middle,PUBLIC,LGBT,CS,1530,5,4.5,SWARTHMORE,0
1005,NB,WHITE,NY,Middle,PUBLIC,LGBT,CS,1530,5,4.5,WILLIAMS,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,UCLA,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,BERKELEY,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,DUKE,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,NYU,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,EMORY,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,USC,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,TUFTS,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,UNC CHAPEL HILL,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,UVA,0
1009,F,WHITE,FL,Low,MAGNET,LEGACY,POLISCI,1420,5.5,4.2,UCI,0
1010,F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,UCLA,0
1010,F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,COLUMBIA,0
1010,F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,BERKELEY,0
1010,F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,DUKE,0
1010,F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,UCSD,0
1010,F,ASIAN,CA,High,PRIVATE,NONE,CS,1550,6.5,4.5,MIT,0
1013,M,BLACK,TX,High,PRIVATE,URM,CS,1510,7.5,6.8,HARVARD,0
1013,M,BLACK,TX,High,PRIVATE,URM,CS,1510,7.5,6.8,STANFORD,0
1015,M,WHITE,USA,Low,PUBLIC,FIRST-GEN,CS,1340,6.5,7.5,BOSTON UNIVERSITY,0
1015,M,WHITE,USA,Low,PUBLIC,FIRST-GEN,CS,1340,6.5,7.5,BOSTON COLLEGE,0
1015,M,WHITE,USA,Low,PUBLIC,FIRST-GEN,CS,1340,6.5,7.5,NORTHEASTERN,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,UCLA,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,NORTHWESTERN,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,CORNELL,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,UCSD,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,PURDUE,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,UCSB,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,UIUC,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,UT-AUSTIN,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,UCHICAGO,0
1017,M,ASIAN,WA,Low,PUBLIC,NONE,CS,1500,7.5,8.5,ARIZONA STATE,0
1019,M,WHITE,CO,Low,PUBLIC,URM,ENG,1500,6.5,6.7,STANFORD,0
1019,M,WHITE,CO,Low,PUBLIC,URM,ENG,1500,6.5,6.7,DUKE,0
1019,M,WHITE,CO,Low,PUBLIC,URM,ENG,1500,6.5,6.7,PRINCETON,0
1019,M,WHITE,CO,Low,PUBLIC,URM,ENG,1500,6.5,6.7,MIT,0
1019,M,WHITE,CO,Low,PUBLIC,URM,ENG,1500,6.5,6.7,PURDUE,0
1022,F,ASIAN,WA,Low,PUBLIC,NONE,CS,1350,6.5,7.5,CMU,0
1022,F,ASIAN,WA,Low,PUBLIC,NONE,CS,1350,6.5,7.5,PURDUE,0
1022,F,ASIAN,WA,Low,PUBLIC,NONE,CS,1350,6.5,7.5,UT-AUSTIN,0
1023,M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,UPENN,0
1023,M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,USC,0
1023,M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,BOSTON UNIVERSITY,0
1023,M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,TULANE,0
1023,M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,UVA,0
1023,M,WHITE,NC,Low,PRIVATE,NONE,BUSINESS,1450,6.5,3.5,CLAREMONT MCKENNA,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,HARVARD,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,YALE,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,BROWN,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,STANFORD,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,NORTHWESTERN,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,COLUMBIA,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,DUKE,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,PRINCETON,0
1028,F,ASIAN,OR,Low,PUBLIC,NONE,BIO,1560,6.5,6.2,NYU,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,UCLA,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,CORNELL,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,BERKELEY,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,MIT,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,CMU,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,PURDUE,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,UIUC,0
1031,F,ASIAN,CA,High,PUBLIC,NONE,CS,1500,6.5,7.5,NORTHEASTERN,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,UCLA,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,BROWN,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,CORNELL,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,MIT,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,GEORGIA TECH,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,UCSB,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,UIUC,0
1032,M,ASIAN,CO,High,PUBLIC,NONE,CS,1570,8.5,2.5,UT-AUSTIN,0
1033,M,ASIAN,CO,Low,PUBLIC,NONE,CS,1560,7.5,2.5,YALE,0
1033,M,ASIAN,CO,Low,PUBLIC,NONE,CS,1560,7.5,2.5,STANFORD,0
1033,M,ASIAN,CO,Low,PUBLIC,NONE,CS,1560,7.5,2.5,COLUMBIA,0
1033,M,ASIAN,CO,Low,PUBLIC,NONE,CS,1560,7.5,2.5,PRINCETON,0
1034,M,ASIAN,CO,Low,PUBLIC,FIRST-GEN,HUMANITIES,1510,2.5,6.5,YALE,0
1034,M,ASIAN,CO,Low,PUBLIC,FIRST-GEN,HUMANITIES,1510,2.5,6.5,STANFORD,0
1034,M,ASIAN,CO,Low,PUBLIC,FIRST-GEN,HUMANITIES,1510,2.5,6.5,NORTHWESTERN,0
